10.02	146.666667
10.04	170
10.06	148.333333
10.08	156.666667
10.1	168.333333
10.12	133.333333
10.14	135
10.16	158.333333
10.18	165
10.2	165
10.22	155
10.24	171.666667
10.26	163.333333
10.28	136.666667
10.3	126.666667
10.32	138.333333
10.34	146.666667
10.36	178.333333
10.38	156.666667
10.4	141.666667
10.42	148.333333
10.44	143.333333
10.46	120
10.48	171.666667
10.5	158.333333
10.52	165
10.54	156.666667
10.56	156.666667
10.58	155
10.6	136.666667
10.62	133.333333
10.64	160
10.66	141.666667
10.68	140
10.7	161.666667
10.72	136.666667
10.74	140
10.76	116.666667
10.78	158.333333
10.8	130
10.82	133.333333
10.84	136.666667
10.86	131.666667
10.88	133.333333
10.9	120
10.92	141.666667
10.94	133.333333
10.96	135
10.98	130
11	128.333333
11.02	116.666667
11.04	126.666667
11.06	153.333333
11.08	141.666667
11.1	146.666667
11.12	150
11.14	115
11.16	150
11.18	126.666667
11.2	146.666667
11.22	143.333333
11.24	145
11.26	150
11.28	126.666667
11.3	143.333333
11.32	145
11.34	133.333333
11.36	148.333333
11.38	130
11.4	160
11.42	160
11.44	128.333333
11.46	126.666667
11.48	146.666667
11.5	103.333333
11.52	170
11.54	141.666667
11.56	110
11.58	125
11.6	140
11.62	131.666667
11.64	131.666667
11.66	131.666667
11.68	125
11.7	123.333333
11.72	106.666667
11.74	111.666667
11.76	130
11.78	101.666667
11.8	135
11.82	135
11.84	111.666667
11.86	131.666667
11.88	140
11.9	121.666667
11.92	116.666667
11.94	145
11.96	125
11.98	138.333333
12	136.666667
12.02	145
12.04	138.333333
12.06	116.666667
12.08	113.333333
12.1	140
12.12	125
12.14	145
12.16	131.666667
12.18	140
12.2	148.333333
12.22	120
12.24	121.666667
12.26	115
12.28	121.666667
12.3	145
12.32	138.333333
12.34	106.666667
12.36	125
12.38	136.666667
12.4	126.666667
12.42	95
12.44	128.333333
12.46	145
12.48	120
12.5	130
12.52	128.333333
12.54	148.333333
12.56	116.666667
12.58	156.666667
12.6	118.333333
12.62	116.666667
12.64	120
12.66	118.333333
12.68	126.666667
12.7	118.333333
12.72	143.333333
12.74	143.333333
12.76	133.333333
12.78	150
12.8	136.666667
12.82	145
12.84	146.666667
12.86	115
12.88	150
12.9	135
12.92	130
12.94	145
12.96	155
12.98	135
13	170
13.02	143.333333
13.04	166.666667
13.06	193.333333
13.08	206.666667
13.1	206.666667
13.12	216.666667
13.14	216.666667
13.16	261.666667
13.18	231.666667
13.2	253.333333
13.22	290
13.24	281.666667
13.26	286.666667
13.28	275
13.3	285
13.32	246.666667
13.34	245
13.36	220
13.38	245
13.4	200
13.42	205
13.44	165
13.46	206.666667
13.48	165
13.5	166.666667
13.52	150
13.54	131.666667
13.56	153.333333
13.58	138.333333
13.6	118.333333
13.62	151.666667
13.64	128.333333
13.66	155
13.68	123.333333
13.7	128.333333
13.72	153.333333
13.74	128.333333
13.76	128.333333
13.78	113.333333
13.8	120
13.82	135
13.84	163.333333
13.86	141.666667
13.88	100
13.9	110
13.92	118.333333
13.94	116.666667
13.96	141.666667
13.98	113.333333
14	123.333333
14.02	126.666667
14.04	116.666667
14.06	103.333333
14.08	105
14.1	118.333333
14.12	123.333333
14.14	83.333333
14.16	96.666667
14.18	95
14.2	100
14.22	118.333333
14.24	135
14.26	101.666667
14.28	80
14.3	95
14.32	111.666667
14.34	108.333333
14.36	96.666667
14.38	103.333333
14.4	131.666667
14.42	91.666667
14.44	111.666667
14.46	91.666667
14.48	98.333333
14.5	86.666667
14.52	110
14.54	100
14.56	81.666667
14.58	115
14.6	135
14.62	88.333333
14.64	101.666667
14.66	110
14.68	96.666667
14.7	126.666667
14.72	101.666667
14.74	113.333333
14.76	108.333333
14.78	85
14.8	106.666667
14.82	125
14.84	110
14.86	95
14.88	116.666667
14.9	88.333333
14.92	103.333333
14.94	116.666667
14.96	106.666667
14.98	85
15	101.666667
15.02	108.333333
15.04	113.333333
15.06	91.666667
15.08	105
15.1	130
15.12	81.666667
15.14	95
15.16	105
15.18	105
15.2	101.666667
15.22	91.666667
15.24	110
15.26	83.333333
15.28	115
15.3	78.333333
15.32	93.333333
15.34	83.333333
15.36	103.333333
15.38	90
15.4	96.666667
15.42	113.333333
15.44	98.333333
15.46	101.666667
15.48	81.666667
15.5	96.666667
15.52	110
15.54	83.333333
15.56	100
15.58	93.333333
15.6	95
15.62	111.666667
15.64	95
15.66	118.333333
15.68	98.333333
